dataset	id	question	gold_answer	assistant_label	assistant_notes	stable_wrong_models	frontier_open_consensus_count	frontier_open_consensus_answer	model_dir__gemini_2_5_pro	stable_wrong__gemini_2_5_pro	open_correct__gemini_2_5_pro	consistency_equivalent__gemini_2_5_pro	open_answer__gemini_2_5_pro	assistive_answer__gemini_2_5_pro	open_correctness_reasoning__gemini_2_5_pro	consistency_reasoning__gemini_2_5_pro	model_dir__gemini_2_5_flash	stable_wrong__gemini_2_5_flash	open_correct__gemini_2_5_flash	consistency_equivalent__gemini_2_5_flash	open_answer__gemini_2_5_flash	assistive_answer__gemini_2_5_flash	open_correctness_reasoning__gemini_2_5_flash	consistency_reasoning__gemini_2_5_flash	model_dir__gpt_5_1	stable_wrong__gpt_5_1	open_correct__gpt_5_1	consistency_equivalent__gpt_5_1	open_answer__gpt_5_1	assistive_answer__gpt_5_1	open_correctness_reasoning__gpt_5_1	consistency_reasoning__gpt_5_1	hand_review_label	hand_review_confidence	hand_review_notes	hand_review_suggested_action	hand_review_source
musique	2hop__374767_152023	What label is responsible for the performer of One Night in America?	Kicking Mule Records	unclear_needs_manual_check	No strong offline signal; could be a genuine stable model error or a dataset/gold issue.	gpt_5_1	1	Mercury Nashville	gemini-2.5-pro	0	0	0	Mercury Nashville	Blue Hat Records	The predicted record label 'Mercury Nashville' is different from the gold record label 'Kicking Mule Records', constituting a contradiction.	The two answers provide different record labels and are therefore contradictory.	gemini-2.5-flash	0	0	0	Valory Music Co.	MCA Nashville	The predicted record label 'Valory Music Co.' contradicts the gold record label 'Kicking Mule Records'.	Valory Music Co. and MCA Nashville are distinct record labels; they are not aliases or related entities.	gpt-5.1	1	0	1	Telarc	Telarc Records	"The predicted record label ""Telarc"" is different from the gold record label ""Kicking Mule Records"", constituting a factual contradiction."	'Records' is a common descriptive suffix for a record label and does not change the essential fact.	needs_verification	low	All frontier models are judged incorrect against this gold; cannot adjudicate offline. Frontier consensus (1/3): Mercury Nashville. Stable-wrong model(s): gpt_5_1.	Verify the gold answer and the multi-hop entity mapping using an external source.	fallback_rule
musique	2hop__402530_774333	What other county does the county where Imperial is located share a border with?	Crockett County	partial_frontier_consensus_all_wrong	Two frontier models agree on 'San Diego County' (normalized), but all are judged incorrect; could be gold issues, underspecification, or shared misconception.	gemini_2_5_pro,gemini_2_5_flash,gpt_5_1	2	San Diego County	gemini-2.5-pro	1	0	1	San Diego County; Riverside County; La Paz County; Yuma County	Riverside County; San Diego County; Yuma County; La Paz County	The gold answer 'Crockett County' implies that 'Imperial' refers to Imperial, Texas, which is located in Pecos County, Texas. Pecos County borders Crockett County. The predicted answer lists counties that border Imperial County, California (San Diego County, Riverside County, La Paz County, Yuma County). These counties do not border Pecos County, Texas, nor do they match the gold answer.	The question does not require order, and both answers list the same set of counties.	gemini-2.5-flash	1	0	1	San Diego County	San Diego County; Riverside County	The predicted county 'San Diego County' is different from the gold county 'Crockett County', representing a direct contradiction of the factual information.	Answer A matches one of the semicolon-separated alternatives in Answer B.	gpt-5.1	1	0	1	San Diego County	San Diego County	"The predicted county ""San Diego County"" contradicts the gold county ""Crockett County""."	Both answers are identical.	ambiguous_entity_mapping	high	‘Imperial’ is a highly ambiguous place name (multiple towns). Gold and model answers correspond to different states/counties.	Add disambiguating state/country for ‘Imperial’.	extra_frames_musique
musique	2hop__421324_97805	Which war did the operator of Finnish coastal defence ship Väinämöinen serve in?	Winter War	one_model_correct_disagreement	Frontier answers disagree (2-of-3 on 'World War II'), but exactly one model is judged correct; likely a model error rather than true ambiguity.	gemini_2_5_flash,gpt_5_1	2	World War II	gemini-2.5-pro	0	1	1	Winter War; Continuation War; Lapland War	World War II	The prediction is semicolon-separated. One of the alternatives, 'Winter War', exactly matches the gold answer.	The wars listed in Answer A (Winter War,	gemini-2.5-flash	1	0	1	World War II	Winter War; Continuation War; World War II	The gold answer specifies 'Winter War', which is a distinct conflict. The predicted answer 'World War II' is a different, broader conflict, even though the Winter War occurred during the period of World War II. They are not equivalent for the purpose of identifying a specific war.	Answer A matches one of the semicolon-separated alternatives in Answer B.	gpt-5.1	1	0	1	World War II	World War II	"The predicted answer ""World War II"" is a broader conflict and not the same specific war as the gold answer ""Winter War"", even though the Winter War occurred during the period of World War II. The gold answer specifies a distinct conflict."	Both answers are identical.	definition_mismatch	medium	Ship service can be described as ‘World War II’ broadly; gold ‘Winter War’ is narrower. Depending on the dataset’s intended granularity, both can be defensible.	Specify the war name granularity (WWII vs specific sub-conflicts).	extra_frames_musique
musique	2hop__487706_40501	How many refugees emigrated to the participant of Battle of Kentish Knock?	75,000 to 100,000	unclear_needs_manual_check	No strong offline signal; could be a genuine stable model error or a dataset/gold issue.	gpt_5_1	1	135,912	gemini-2.5-pro	0	0	0	135,912	0	The gold answer provides a range of 75,000 to 100,000. The predicted answer is 135,912, which is significantly outside this range. The difference between the predicted value and the upper bound of the gold range (100,000) is 35,912, which is more than 5% of 100,000 (5,000). Therefore, it falls outside the acceptable numeric tolerance.	The numbers 135,912 and 0 are not within the 5% tolerance.	gemini-2.5-flash	0	0	0	The number of refugees who emigrated to the participants of the Battle of Kentish Knock (the Dutch Republic and the Commonwealth of England) in or around 1652 is not precisely quantifiable. Refugee movements were ongoing during this period, but specific, aggregated figures for emigration to these nations in that exact timeframe are not available.	Millions; Millions	The gold answer provides a specific numerical range (75,000 to 100,000), while the prediction explicitly states that the number is 'not precisely quantifiable' and 'not available', which directly contradicts the gold fact.	"Answer A states the number is not quantifiable/available, while Answer B provides a quantity (""Millions""), which is a direct contradiction."	gpt-5.1	1	0	1	50000	50,000	The predicted number (50,000) is outside the gold range (75,000 to 100,000) and the difference exceeds the 5% numeric tolerance.	Thousands separators are ignored; 50000 ≡ 50,000.	needs_verification	low	All frontier models are judged incorrect against this gold; cannot adjudicate offline. Frontier consensus (1/3): 135,912. Stable-wrong model(s): gpt_5_1.	Verify the gold answer and the multi-hop entity mapping using an external source.	fallback_rule
musique	2hop__496792_392646	A participant of the Battle of Brechin is an instance of?	Scottish clan	unclear_needs_manual_check	No strong offline signal; could be a genuine stable model error or a dataset/gold issue.	gemini_2_5_flash,gpt_5_1	1	combatant	gemini-2.5-pro	0	0	0	combatant	Scottish nobleman	The gold answer specifies 'Scottish clan' as the instance, which is a particular type of group or entity. The prediction 'combatant' is a much broader term describing an individual's role in a conflict, not the specific type of entity mentioned in the gold answer. The prediction does not convey the same essential fact as the gold.	'Combatant' is a general term for	gemini-2.5-flash	1	0	1	soldier	Person	The gold answer identifies a 'Scottish clan' as the instance, referring to a group or affiliation. The prediction 'soldier' refers to an individual's role or occupation. These are different types of classifications and are not equivalent; a soldier is not an instance of a Scottish clan, although a soldier might belong to a Scottish clan.	'Soldier' is a more specific instance of	gpt-5.1	1	0	1	human	human	"The prediction ""human"" is too general and does not convey the same specific fact as ""Scottish clan"" in the context of the question asking for an instance of a participant. While a Scottish clan member is a human, ""human"" is not the specific instance type implied by the gold answer."	Both answers are identical.	needs_verification	low	All frontier models are judged incorrect against this gold; cannot adjudicate offline. Frontier consensus (1/3): combatant. Stable-wrong model(s): gemini_2_5_flash,gpt_5_1.	Verify the gold answer and the multi-hop entity mapping using an external source.	fallback_rule
musique	2hop__530579_13529	When was the father of Diego Sinagra signed by Barcelona?	June 1982	single_model_error	At least 2/3 frontier models are judged correct; likely a model-specific stable mistake for: gpt_5_1.	gpt_5_1	2	1982-06-04	gemini-2.5-pro	0	1	1	1982-06-04	1982-06-04	The gold answer specifies the month and year ('June 1982'). The predicted answer provides a specific date within that month and year ('1982-06-04'). While the prediction is more granular, it does not contradict the gold fact and falls within the specified period. The 'zero tolerance' rule for dates primarily prevents incorrect or approximate values, not increased precision that remains factually correct.	Both answers are identical calendar dates, which require exact matching.	gemini-2.5-flash	0	1	1	1982-06-04	1982-06-04	The gold answer specifies the month and year ('June 1982'). The predicted answer provides a specific date within that month and year ('1982-06-04'). While the prediction is more granular, it does not contradict the gold fact and falls within the specified period. The 'zero tolerance' rule for dates primarily prevents incorrect or approximate values, not increased precision that remains factually correct.	Both answers are identical calendar dates, which require exact matching.	gpt-5.1	1	0	1	1982	1982-06-04	The prediction omits the month (June) from the date, and dates/years require zero tolerance for exact matching.	Answer B provides a more specific date within the year given in Answer A, but does not contradict the shared year. Extra descriptive text is acceptable.	single_model_error	high	At least 2/3 frontier models match the gold; stable-wrong model(s): gpt_5_1. Reference correct answer (from a correct model): 1982-06-04.		fallback_rule
musique	2hop__55966_162341	What kind of recognition did the actor who played the game maker in hunger games receive?	nominated for an Academy Award for Best Supporting Actor	unclear_needs_manual_check	No strong offline signal; could be a genuine stable model error or a dataset/gold issue.	gemini_2_5_pro,gpt_5_1	1	BAFTA Award nomination	gemini-2.5-pro	1	0	1	BAFTA Award nomination	BAFTA Award for Best Supporting Actor nomination	The gold answer specifies an 'Academy Award for Best Supporting Actor' nomination, while the prediction states a 'BAFTA Award nomination'. These are distinct awards, and the prediction contradicts the specific award mentioned in the gold answer.	"Answer B provides a more specific category for the BAFTA Award nomination, which is consistent with and does not contradict the more general ""BAFTA Award nomination"" in Answer A."	gemini-2.5-flash	0	0	0	MTV Movie & TV Award for Best On-Screen Transformation (nomination)	Screen Actors Guild Award nomination	The predicted award (MTV Movie & TV Award for Best On-Screen Transformation) is different from the gold award (Academy Award for Best Supporting Actor). The prediction does not convey the same essential fact.	Answer A refers to an MTV Movie & TV Award nomination, while Answer B refers to a Screen Actors Guild Award nomination. These are different awards.	gpt-5.1	1	0	1	a BAFTA Award nomination for Best Supporting Actor	BAFTA Award for Best Actor in a Supporting Role nomination	The prediction states a BAFTA Award nomination, which contradicts the gold answer's mention of an Academy Award nomination. These are different awards.	"""Best Supporting Actor"" and ""Best Actor in a Supporting Role"" refer to the same award category; no contradiction."	needs_verification	low	All frontier models are judged incorrect against this gold; cannot adjudicate offline. Frontier consensus (1/3): BAFTA Award nomination. Stable-wrong model(s): gemini_2_5_pro,gpt_5_1.	Verify the gold answer and the multi-hop entity mapping using an external source.	fallback_rule
musique	2hop__58168_38663	What was the percentage that the Dow Jones fell when the US had the highest unemployment rate?	54.7%	partial_frontier_consensus_all_wrong	Two frontier models agree on '89%' (normalized), but all are judged incorrect; could be gold issues, underspecification, or shared misconception.	gemini_2_5_flash,gpt_5_1	2	89%	gemini-2.5-pro	0	0	0	-1.91%	89%	The predicted numerical value (-1.91%) is significantly different from the gold value (54.7%). The absolute difference (56.61) is far greater than the allowed 5% tolerance of the gold value (2.735). Additionally, the negative sign in the prediction implies a different direction of change than 'fell'.	The numerical values -1.91% and 89% are significantly different and fall outside the 5% tolerance.	gemini-2.5-flash	1	0	1	89%	89	The predicted numerical value (89%) is significantly different from the gold value (54.7%). The absolute difference is 34.3, which is much greater than the allowed 5% tolerance for numerical expressions.	The question asks for a percentage, so '89' implicitly means '89 percent', making it equivalent to '89%'.	gpt-5.1	1	0	1	89%	89%	The predicted percentage (89%) is not within 5% of the gold percentage (54.7%). The difference is 34.3, which is much greater than 5% of 54.7 (2.735).	Both answers are identical; no normalization needed.	definition_mismatch(percent_drop)	low	Percent-fall depends on the reference point (peak-to-trough vs within-year vs specific day). Gold 54.7% vs model 89% suggests different definitions.	Define the reference interval (e.g., peak-to-trough during Great Depression).	extra_frames_musique
musique	2hop__59133_512508	What undertaking included the person who discovered that the number of protons in each element's atoms is unique?	Manhattan Project	unclear_needs_manual_check	No strong offline signal; could be a genuine stable model error or a dataset/gold issue.	gemini_2_5_pro,gpt_5_1	1	World War I	gemini-2.5-pro	1	0	1	World War I	World War I	The predicted answer 'World War I' is a different historical undertaking than the gold answer 'Manhattan Project'. They are not equivalent.	Both answers are identical.	gemini-2.5-flash	0	0	0	X-ray spectroscopy	World War I	The gold answer refers to a specific historical project (Manhattan Project), while the prediction refers to a scientific technique (X-ray spectroscopy). These are distinct concepts and not equivalent.	Answer A refers to the scientific method/field of the discovery	gpt-5.1	1	0	1	Gallipoli campaign	World War I	"The predicted answer ""Gallipoli campaign"" is a different historical undertaking than the gold answer ""Manhattan Project"". They do not convey the same essential fact."	The Gallipoli campaign was a major part of World War I; both answers correctly identify an undertaking that included Henry Moseley.	needs_verification	low	All frontier models are judged incorrect against this gold; cannot adjudicate offline. Frontier consensus (1/3): World War I. Stable-wrong model(s): gemini_2_5_pro,gpt_5_1.	Verify the gold answer and the multi-hop entity mapping using an external source.	fallback_rule
musique	2hop__622308_61845	Who has played for West Ham Ajax and the team from the city where Malcolm Graham died?	Mido	partial_frontier_consensus_all_wrong	Two frontier models agree on 'Sébastien Haller' (normalized), but all are judged incorrect; could be gold issues, underspecification, or shared misconception.	gpt_5_1	2	Sébastien Haller	gemini-2.5-pro	0	0	0	Sébastien Haller	Mido	The predicted player, Sébastien Haller, is different from the gold answer, Mido. They are distinct individuals and not aliases or abbreviations of each other.	Sébastien Haller did not play for Barnsley, while Mido did play for West Ham, Ajax, and Barnsley. The answers name different players and only Mido fits the criteria.	gemini-2.5-flash	0	0	0	John Heitinga	Craig Forrest; Jesper Grønkjær; Steven Pienaar	The predicted answer 'John Heitinga' is a different individual from the gold answer 'Mido'. They do not convey the same essential fact.	John Heitinga played for West Ham, Ajax, and	gpt-5.1	1	0	1	Sébastien Haller	Sébastien Haller	"The predicted name ""Sébastien Haller"" is different from the gold name ""Mido"", representing a contradiction."	Both answers are identical.	needs_verification	low	Requires confirming which player matches the three-club constraint (West Ham, Ajax, and the third club tied to Malcolm Graham). Gold ‘Mido’ vs consensus ‘Sébastien Haller’ suggests entity/club mismatch.		extra_frames_musique
musique	2hop__67660_158861	What actor had the role of the narrator of How I Met Your Mother?	Josh Radnor	frontier_consensus_vs_gold	All three frontier models agree on 'Bob Saget' (normalized), which contradicts the gold answer; likely gold ambiguity/outdatedness or a shared model misconception.	gemini_2_5_pro,gemini_2_5_flash,gpt_5_1	3	Bob Saget	gemini-2.5-pro	1	0	1	Bob Saget	Bob Saget	The predicted answer 'Bob Saget' contradicts the gold answer 'Josh Radnor'. While Bob Saget voiced the future Ted Mosby (the narrator), Josh Radnor played the character of Ted Mosby in the present day scenes, who was the narrator of the story being told. The question asks for the actor who had the role of the narrator, which is Josh Radnor, as he was the one telling the story on screen.	Both answers are identical.	gemini-2.5-flash	1	0	1	Bob Saget	Bob Saget	The predicted answer 'Bob Saget' contradicts the gold answer 'Josh Radnor'. While Bob Saget voiced the future Ted Mosby (the narrator), Josh Radnor played the character of Ted Mosby in the present day scenes, who was the narrator of the story being told. The question asks for the actor who had the role of the narrator, which is Josh Radnor, as he was the one telling the story on screen.	Both answers are identical.	gpt-5.1	1	0	1	Bob Saget	Bob Saget	"The predicted answer ""Bob Saget"" contradicts the gold answer ""Josh Radnor"" as they are different individuals."	Both answers are identical.	likely_gold_error	high	Narrator of How I Met Your Mother is Bob Saget; gold 'Josh Radnor' is incorrect (he plays Ted).		cons31
musique	2hop__70338_160040	Who is the guy defending this stuff from the book from which by the skin of your teeth originated?	Josh McDowell	frontier_consensus_vs_gold	All three frontier models agree on 'Job' (normalized), which contradicts the gold answer; likely gold ambiguity/outdatedness or a shared model misconception.	gemini_2_5_pro,gemini_2_5_flash,gpt_5_1	3	Job	gemini-2.5-pro	1	0	1	Job	Job	The predicted answer 'Job' is a different name from the gold answer 'Josh McDowell' and therefore contradicts the gold fact.	Both answers are identical.	gemini-2.5-flash	1	0	1	Job	Job	The predicted answer 'Job' is a different name from the gold answer 'Josh McDowell' and therefore contradicts the gold fact.	Both answers are identical.	gpt-5.1	1	0	1	Job	Job	"The predicted answer ""Job"" is a different name from the gold answer ""Josh McDowell"", representing a contradiction."	Both answers are identical.	likely_gold_error_or_bad_question	medium	Phrase 'by the skin of your teeth' is biblical (Job). Gold 'Josh McDowell' appears unrelated; question wording is unclear/ill-formed.		cons31
musique	2hop__703493_162341	What recognition did the Jack Goes Boating director receive?	nominated for an Academy Award for Best Supporting Actor	partial_frontier_consensus_all_wrong	Two frontier models agree on 'Academy Award for Best Actor' (normalized), but all are judged incorrect; could be gold issues, underspecification, or shared misconception.	gemini_2_5_pro,gemini_2_5_flash,gpt_5_1	2	Academy Award for Best Actor	gemini-2.5-pro	1	0	1	Academy Award for Best Actor for Capote	Academy Award for Best Actor	The gold answer states the director was 'nominated for an Academy Award for Best Supporting Actor', while the prediction states they received an 'Academy Award for Best Actor'. These are distinct achievements (nomination vs. win, and different award categories), making the prediction contradictory to the gold fact.	"Answer A provides additional, non-contradictory detail (""for Capote"") to the shared fact ""Academy Award for Best Actor""."	gemini-2.5-flash	1	0	1	Academy Award for Best Actor	Academy Award for Best Actor	The prediction states 'Academy Award for Best Actor', which contradicts the gold answer's 'nominated for an Academy Award for Best Supporting Actor'. The category ('Best Actor' vs 'Best Supporting Actor') and the achievement ('Award for' implying a win vs 'nominated for') are different.	Both answers are identical.	gpt-5.1	1	0	1	Academy Award for Best Actor	Academy Award for Best Actor	"The prediction states ""Best Actor"" which contradicts the gold's ""Best Supporting Actor"". Also, the gold specifies ""nominated for"", while the prediction implies receiving the award."	Both answers are identical.	underspecified_multi_answer	high	Director (Philip Seymour Hoffman) received multiple recognitions (Oscar win and nominations). ‘What recognition did he receive?’ is underspecified; multiple answers can be correct.	Specify the recognition type (win vs nomination; actor category) or the specific work.	extra_frames_musique
musique	2hop__709357_136043	The Move Ya Body song's band is named after who?	Natalie Albino	single_model_error	At least 2/3 frontier models are judged correct; likely a model-specific stable mistake for: gpt_5_1.	gpt_5_1	2	Nicole Albino; Natalie Albino	gemini-2.5-pro	0	1	1	Nicole Albino; Natalie Albino	A portmanteau of the members' names (Nicole and Natalie) and the word 'sky'	The prediction is semicolon-separated. One of the alternatives, 'Natalie Albino', exactly matches the gold answer. Therefore, the prediction is correct.	Both answers identify Nicole and Natalie as the individuals the band is named after. Answer B provides additional context (portmanteau, 'sky') but does not contradict the names provided in A.	gemini-2.5-flash	0	1	0	Nicole Albino; Natalie Albino	The first two letters of the performers' names	The prediction is semicolon-separated. One of the alternatives, 'Natalie Albino', exactly matches the gold answer. Therefore, the prediction is correct.	Answer A provides the names of the individuals the band is named after, while Answer B describes the method by which the band name is derived from the performers' names. They convey different facts.	gpt-5.1	1	0	1	its members Nicole and Natalie Albino	The first two letters of Nicole and Natalie combined with their shared middle name, Sky	The gold answer states the band is named after Natalie Albino. The prediction adds Nicole Albino, implying the band is named after both, which contradicts the gold's specificity that it is named after Natalie Albino.	Answer B provides more detail on how the band is named after Nicole and Natalie, but this extra information does not contradict or change the essential fact stated in Answer A.	single_model_error	high	At least 2/3 frontier models match the gold; stable-wrong model(s): gpt_5_1. Reference correct answer (from a correct model): Nicole Albino; Natalie Albino.		fallback_rule
musique	2hop__726717_610238	What is the network which National Cycle Route 57 is part of an example of?	national cycling route network	single_model_error	At least 2/3 frontier models are judged correct; likely a model-specific stable mistake for: gpt_5_1.	gpt_5_1	2	National Cycle Network	gemini-2.5-pro	0	1	0	National Cycle Network	Cycle route network	The prediction 'National Cycle Network' is a common and acceptable phrasing for 'national cycling route network'. The omission of 'route' and the slight grammatical difference ('cycling' vs 'cycle') do not change the essential meaning, and there is no contradiction.	'National Cycle Network' is a specific proper noun, while 'Cycle route network' is a generic description; they are not equivalent.	gemini-2.5-flash	0	1	0	National Cycle Network	Long-distance cycling route	The prediction 'National Cycle Network' is a common and acceptable phrasing for 'national cycling route network'. The omission of 'route' and the slight grammatical difference ('cycling' vs 'cycle') do not change the essential meaning, and there is no contradiction.	Answer A provides the specific name of the network, while Answer B describes	gpt-5.1	1	0	1	cycle route network	cycle route network	"The prediction omits the essential descriptor ""national"" which is present in the gold answer and directly referenced in the question (""National Cycle Route 57""). While a national cycling route network is a type of cycle route network, the prediction is less specific and therefore does not convey the same essential fact."	Both answers are identical.	single_model_error	high	At least 2/3 frontier models match the gold; stable-wrong model(s): gpt_5_1. Reference correct answer (from a correct model): National Cycle Network.		fallback_rule
musique	2hop__747758_58067	Who was honored with the award Dhondo Keshav Karve received prior to becoming president of India?	A.P.J. Abdul Kalam	partial_frontier_consensus_all_wrong	Two frontier models agree on 'Sarvepalli Radhakrishnan' (normalized), but all are judged incorrect; could be gold issues, underspecification, or shared misconception.	gpt_5_1	2	Sarvepalli Radhakrishnan	gemini-2.5-pro	0	0	0	Sarvepalli Radhakrishnan	A. P. J. Abdul Kalam	The predicted answer 'Sarvepalli Radhakrishnan' names a different individual than the gold answer 'A.P.J. Abdul Kalam'. The prediction does not match the specific fact provided in the gold answer.	Both Sarvepalli Radhakrishnan and A. P. J	gemini-2.5-flash	0	0	0	Dhondo Keshav Karve was never President of India.	Sarvepalli Radhakrishnan	The gold answer identifies a specific person (A.P.J. Abdul Kalam) as the answer to the 'who' question. The prediction provides a factual statement about Dhondo Keshav Karve's political status, which, while correct, does not answer the question with the same essential fact as the gold answer.	Answer A states that Dhondo Keshav Kar	gpt-5.1	1	0	1	Sarvepalli Radhakrishnan	Sarvepalli Radhakrishnan	"The predicted answer ""Sarvepalli Radhakrishnan"" is a different individual from the gold answer ""A.P.J. Abdul Kalam"", thus contradicting the gold fact."	Both answers are identical.	underspecified_multi_answer	high	Multiple Indian presidents received the Bharat Ratna (the award Karve received) prior to their presidencies (e.g., APJ Abdul Kalam; Sarvepalli Radhakrishnan). Question allows multiple correct answers.	Name the intended president explicitly or constrain by year.	extra_frames_musique
musique	2hop__7855_7794	What is the population in 2010 of they city popular with tourists?	8.005 million	unclear_needs_manual_check	No strong offline signal; could be a genuine stable model error or a dataset/gold issue.	gemini_2_5_pro,gpt_5_1	1	2,243,833	gemini-2.5-pro	1	0	1	2,243,833	2243833	The gold answer '8.005 million' (8,005,000) and the predicted answer '2,243,833' are numerically very different. The percentage difference is approximately 72%, which is well outside the allowed 5% tolerance for numeric expressions.	Thousands separators are ignored; 2,243,833 ≡ 2243833.	gemini-2.5-flash	0	0	0	The question is too vague; please specify which city you are referring to.	2,243,833	The prediction does not answer the question or provide the factual information present in the gold answer. Instead, it states the question is too vague, which is a non-answer.	Answer A states the question is too vague, while Answer B provides a specific numerical answer, implying it understands the question. They convey different types of information.	gpt-5.1	1	0	1	2,234,105	2243833	The predicted population (2,234,105) is significantly different from the gold population (8,005,000), exceeding the 5% numeric tolerance.	Numeric values 2,234,105 and 2,243,833 are within the 5% tolerance.	needs_verification	low	All frontier models are judged incorrect against this gold; cannot adjudicate offline. Frontier consensus (1/3): 2,243,833. Stable-wrong model(s): gemini_2_5_pro,gpt_5_1.	Verify the gold answer and the multi-hop entity mapping using an external source.	fallback_rule
musique	2hop__787538_31270	How many miles between the city where West Creek High School is located in TN and Nashville?	45	unclear_needs_manual_check	No strong offline signal; could be a genuine stable model error or a dataset/gold issue.	gemini_2_5_pro,gemini_2_5_flash,gpt_5_1	1	49 mi	gemini-2.5-pro	1	0	1	49 mi	49	The predicted numerical value '49' is outside the 5% tolerance range of the gold value '45'. The difference is 4, which is (4/45) * 100% = 8.88%, exceeding the 5% limit.	The unit 'mi' in answer A is consistent	gemini-2.5-flash	1	0	1	48 miles	48	The gold answer is 45 and the prediction is 48. The percentage difference is (|48 - 45| / 45) * 100 = 6.67%, which exceeds the 5% tolerance for numeric expressions.	Numeric values are identical; unit 'miles' is implied by the question for answer B.	gpt-5.1	1	0	1	50 mi	48 mi	The predicted numerical value '50' differs from the gold '45' by more than the allowed 5% tolerance (5/45 = 11.11%).	Difference 2 mi ≤ 5% tolerance (2.5 mi); equivalent.	needs_verification	low	All frontier models are judged incorrect against this gold; cannot adjudicate offline. Frontier consensus (1/3): 49 mi. Stable-wrong model(s): gemini_2_5_pro,gemini_2_5_flash,gpt_5_1.	Verify the gold answer and the multi-hop entity mapping using an external source.	fallback_rule
musique	2hop__837900_71701	What date did the Japanese get to the city where New Plaza Stadium is located, and the rest of the Guangdong province?	November 5	partial_frontier_consensus_all_wrong	Two frontier models agree on '1938-10-21' (normalized), but all are judged incorrect; could be gold issues, underspecification, or shared misconception.	gpt_5_1	2	1938-10-21	gemini-2.5-pro	0	0	0	1938-10-21	1938-10-12	The gold answer specifies 'November 5', while the prediction states 'October 21'. Dates have zero tolerance and must match exactly, so the prediction is incorrect.	Calendar dates require exact match; 1938-10-21 ≠ 1938-10-12.	gemini-2.5-flash	0	0	0	1938-10-12	1938-10-21	The gold answer specifies 'November 5', while the prediction states '1938-10-12' (October 12). Dates have zero tolerance and must match exactly. The month and day do not match.	Calendar dates require exact match; 1938-10-12 ≠ 1938-10-21.	gpt-5.1	1	0	1	1938-10-21	1938-10-21	The predicted date (October 21) does not match the gold date (November 5). Dates have zero tolerance.	Both answers are identical and represent the same calendar date.	date_granularity_or_gold_incomplete	medium	Gold provides only ‘November 5’ (missing year), while model answers include full dates. This looks like a gold-format/granularity issue.	Include full date in gold (or accept month/day-only if that is the target).	extra_frames_musique
musique	2hop__85753_64503	How deep is the Riverwalk in San Antonio in the state that still uses electric chair?	one level down from the automobile street	unclear_needs_manual_check	No strong offline signal; could be a genuine stable model error or a dataset/gold issue.	gemini_2_5_pro,gpt_5_1	1	4 ft	gemini-2.5-pro	1	0	1	4 ft	3-5 ft	The gold answer describes the Riverwalk's depth in relation to the automobile street ('one level down'), indicating a relative position. The prediction provides a specific numerical depth ('4 ft'), which is a different type of information and does not convey the same essential fact as the gold answer.	The specific value '4 ft' falls within the range	gemini-2.5-flash	0	0	0	Texas does not use the electric chair as a method of execution.	4 ft	The gold answer describes the depth of the Riverwalk relative to the street. The predicted answer discusses Texas's method of execution, which is a tangential detail from the question's phrasing and does not address the core question about the Riverwalk's depth. The prediction does not convey the same essential fact as the gold answer.	Answer A addresses a premise in the question's descriptive clause	gpt-5.1	1	0	1	about 1.2 m	4 ft	"The gold answer describes the depth in relative terms (""one level down from the automobile street""), while the prediction gives an absolute numerical measurement (""about 1.2 m""). These are different types of information and do not convey the same essential fact."	1.2 m is approximately 3.937 ft, which is within 5% tolerance of 4 ft.	needs_verification	low	All frontier models are judged incorrect against this gold; cannot adjudicate offline. Frontier consensus (1/3): 4 ft. Stable-wrong model(s): gemini_2_5_pro,gpt_5_1.	Verify the gold answer and the multi-hop entity mapping using an external source.	fallback_rule
musique	2hop__87580_7298	Along with the person who played Andy's brother in The Office, what notable pop artist started his career in adult contemporary radio?	Michael Bublé	one_model_correct_disagreement	Frontier answers disagree (2-of-3 on 'Josh Groban'), but exactly one model is judged correct; likely a model error rather than true ambiguity.	gemini_2_5_flash,gpt_5_1	2	Josh Groban	gemini-2.5-pro	0	1	0	Michael Bublé	Josh Groban; Josh Groban	The prediction exactly matches the gold answer.	The answers name different artists (Michael Bublé vs Josh Groban). Josh Groban played Andy's brother in The Office, while Michael Bublé did not.	gemini-2.5-flash	1	0	1	Josh Groban	Josh Groban; Michael Bublé	The predicted artist 'Josh Groban' is different from the gold artist 'Michael Bublé'. This is a direct contradiction of the factual answer.	Answer A matches one of the semicolon-separated alternatives in Answer B.	gpt-5.1	1	0	1	Josh Groban	Josh Groban; Josh Groban	The predicted artist, Josh Groban, is not the same as the gold artist, Michael Bublé.	Answer A matches one of the semicolon-separated alternatives in Answer B.	needs_verification	low	Two-entity constraint (‘along with the person who played Andy’s brother’) is easy to misread; cannot validate offline whether the intended second artist is Michael Bublé or another adult-contemporary artist.	Ensure the question clearly asks for the *other* artist besides the actor.	extra_frames_musique
