dataset	id	question	gold_answer	assistant_label	assistant_notes	stable_wrong_models	frontier_open_consensus_count	frontier_open_consensus_answer	model_dir__gemini_2_5_pro	stable_wrong__gemini_2_5_pro	open_correct__gemini_2_5_pro	consistency_equivalent__gemini_2_5_pro	open_answer__gemini_2_5_pro	assistive_answer__gemini_2_5_pro	open_correctness_reasoning__gemini_2_5_pro	consistency_reasoning__gemini_2_5_pro	model_dir__gemini_2_5_flash	stable_wrong__gemini_2_5_flash	open_correct__gemini_2_5_flash	consistency_equivalent__gemini_2_5_flash	open_answer__gemini_2_5_flash	assistive_answer__gemini_2_5_flash	open_correctness_reasoning__gemini_2_5_flash	consistency_reasoning__gemini_2_5_flash	model_dir__gpt_5_1	stable_wrong__gpt_5_1	open_correct__gpt_5_1	consistency_equivalent__gpt_5_1	open_answer__gpt_5_1	assistive_answer__gpt_5_1	open_correctness_reasoning__gpt_5_1	consistency_reasoning__gpt_5_1
musique	2hop__156702_51769	What is the life expectancy of the type of retriever named after the body of water the Patuxent River turns into?		frontier_consensus_vs_gold	All three frontier models agree on '10–13 years' (normalized), contradicting the gold answer.	gemini_2_5_pro,gpt_5_1	3	10–13 years	gemini-2.5-pro	1	0	1	10–13 years	10-13 years	The gold answer states an average lifespan of 9.4 years. The prediction gives a range of 10-13 years. The lower bound of the prediction (10) is more than 5% different from the gold value (9.4) (|(10 - 9.4) / 9.4| ≈ 6.38%), exceeding the critical tolerance for numeric expressions.	The numeric range and units are identical; the difference in dash character is a formatting detail.	gemini-2.5-flash	0	0	0	10-13 years	10-12 years	The gold answer states an average lifespan of 9.4 years. The predicted range is 10-13 years. The lower bound of the prediction (10 years) is outside the 5% tolerance of the gold value (9.4 years). 5% of 9.4 is 0.47, so the acceptable range for 9.4 years would be 8.93 to 9.87 years. The predicted range (10-13 years) does not overlap with this acceptable range.	The upper bounds of the life expectancy ranges (13 vs 12) are not within the 5% tolerance.	gpt-5.1	1	0	1	10–13 years	10-13 years	The predicted lifespan range (10-13 years) does not overlap with the gold answer (9.4 years). The lower bound of the prediction (10 years) is more than 5% different from the gold answer (0.6 / 9.4 = ~6.38%), exceeding the numeric tolerance.	The numeric range and units are identical; the difference in dash character is a formatting detail.
musique	2hop__157339_156796	Into what river does the river that Thuli River turns into flow?		partial_frontier_consensus	Two frontier models agree on 'Limpopo River' (normalized) while one differs; could be ambiguity or a model-specific stable misconception.	gemini_2_5_flash	2	Limpopo River	gemini-2.5-pro	0	1	1	Limpopo River	Limpopo River	The prediction is identical to the gold answer.	Both answers are identical.	gemini-2.5-flash	1	0	1	Indian Ocean	Indian Ocean	The question asks for a river, and the gold answer provides 'Limpopo River'. The prediction 'Indian Ocean' is not a river and contradicts the gold fact by providing a different type of geographical feature.	Both answers are identical.	gpt-5.1	0	1	1	Limpopo River	Limpopo River	The gold and predicted answers are identical.	Both answers are identical.
musique	2hop__20256_71302	In The Godfather, who does the actor producing the Freddie Mercury film play?		partial_frontier_consensus	Two frontier models agree on 'Vito Corleone' (normalized) while one differs; could be ambiguity or a model-specific stable misconception.	gemini_2_5_flash	2	Vito Corleone	gemini-2.5-pro	0	1	1	Vito Corleone	Vito Corleone	The prediction is identical to the gold answer.	Both answers are identical.	gemini-2.5-flash	1	0	1	No one. Graham King, the primary producer of *Bohemian Rhapsody*, did not have an acting role in *The Godfather*.	None	The gold answer states that the actor played Vito Corleone. The prediction explicitly states 'No one' and clarifies that Graham King, the producer of *Bohemian Rhapsody*, did not have an acting role in *The Godfather*, directly contradicting the gold answer's assertion that such an actor played Vito Corleone.	"Both answers state that the person did not play a role, using ""No one"" and ""None"" which are semantically equivalent. Answer A provides additional, non-contradictory context."	gpt-5.1	0	1	1	Vito Corleone	Vito Corleone	The prediction is identical to the gold answer.	Both answers are identical.
musique	2hop__269076_449113	Where is the headquarters of the operator of Operation Entebbe?		partial_frontier_consensus	Two frontier models agree on 'Tel Aviv' (normalized) while one differs; could be ambiguity or a model-specific stable misconception.	gemini_2_5_pro,gemini_2_5_flash,gpt_5_1	2	Tel Aviv	gemini-2.5-pro	1	0	1	Tel Aviv	Tel Aviv	The predicted answer 'Tel Aviv' contradicts the gold answer 'Paris-Charles de Gaulle Airport'. The operator of Operation Entebbe was Air France, whose headquarters is at Paris-Charles de Gaulle Airport.	Both answers are identical.	gemini-2.5-flash	1	0	1	Tel Aviv	Tel Aviv	The predicted answer 'Tel Aviv' contradicts the gold answer 'Paris-Charles de Gaulle Airport'. The operator of Operation Entebbe was Air France, whose headquarters is at Paris-Charles de Gaulle Airport.	Both answers are identical.	gpt-5.1	1	0	1	Tel Aviv, Israel	Tel Aviv	"The predicted location ""Tel Aviv, Israel"" directly contradicts the gold location ""Paris-Charles de Gaulle Airport""."	Answer A provides additional, non-contradictory information (country) to the city mentioned in Answer B.
musique	2hop__36269_63853	What is the source of the river Orlam clans crossed to migrate to Namibia?		partial_frontier_consensus	Two frontier models agree on 'Drakensberg mountains' (normalized) while one differs; could be ambiguity or a model-specific stable misconception.	gemini_2_5_flash	2	Drakensberg mountains	gemini-2.5-pro	0	1	1	Drakensberg mountains	Drakensberg	Thaba Putsoa is a mountain range located within the broader Drakensberg mountains. The prediction provides a correct, though less specific, answer that does not contradict the gold fact.	'Drakensberg mountains' and 'Drakensberg' refer to the same geographical entity; no contradiction.	gemini-2.5-flash	1	0	1	Drakensberg Mountains	Drakensberg Mountains	The gold answer specifies 'Thaba Putsoa' as the source, which is a specific peak/range. The prediction 'Drakensberg Mountains' is a much broader mountain range, of which Thaba Putsoa is a part. While related, they are not the same specific source, making the prediction less precise and thus not equivalent to the gold.	Both answers are identical.	gpt-5.1	0	1	1	Drakensberg Mountains in Lesotho	Drakensberg Mountains in Lesotho	Thaba Putsoa is a mountain range located within the Drakensberg Mountains in Lesotho. The prediction provides a broader, but not contradictory, location for the source.	Both answers are identical.
musique	2hop__364489_861485	Where is the location of the headquarters of the publisher of Bamboo Among the Oaks?		alias_or_evaluation_strictness	Consistency judge mentions alias/equivalence (e.g., anglicization); open correctness may be overly strict about surface-form differences.	gemini_2_5_pro,gpt_5_1	2	St. Paul, Minnesota	gemini-2.5-pro	1	0	1	St. Paul, Minnesota	St. Paul, Minnesota	The gold answer identifies the specific institution that serves as the headquarters (Minnesota History Center). The prediction provides the city and state where that institution is located (St. Paul, Minnesota). While the prediction is geographically correct, it does not convey the same essential fact of identifying the specific headquarters entity as the gold answer does. It's a less specific answer to 'where is the location of the headquarters' than the gold.	Both answers are identical.	gemini-2.5-flash	0	0	0	Minneapolis	Honolulu	The gold answer specifies a particular institution, 'Minnesota History Center', as the headquarters location. The prediction provides a city, 'Minneapolis'. While the Minnesota History Center might be located in Minneapolis, the prediction is not the same specific fact as the gold answer.	The two answers provide different, contradictory locations (Minneapolis vs Honolulu) for the headquarters.	gpt-5.1	1	0	1	St. Paul, Minnesota	Saint Paul, Minnesota	"The gold answer specifies the exact headquarters (""Minnesota History Center""), while the prediction provides only the city and state (""St. Paul, Minnesota"") where the headquarters is located, which is a less specific fact."	"""St."" is a common abbreviation for ""Saint""; alias normalization."
musique	2hop__402530_774333	What other county does the county where Imperial is located share a border with?		partial_frontier_consensus	Two frontier models agree on 'San Diego County' (normalized) while one differs; could be ambiguity or a model-specific stable misconception.	gemini_2_5_pro,gemini_2_5_flash,gpt_5_1	2	San Diego County	gemini-2.5-pro	1	0	1	San Diego County; Riverside County; La Paz County; Yuma County	Riverside County; San Diego County; Yuma County; La Paz County	The gold answer 'Crockett County' implies that 'Imperial' refers to Imperial, Texas, which is located in Pecos County, Texas. Pecos County borders Crockett County. The predicted answer lists counties that border Imperial County, California (San Diego County, Riverside County, La Paz County, Yuma County). These counties do not border Pecos County, Texas, nor do they match the gold answer.	The question does not require order, and both answers list the same set of counties.	gemini-2.5-flash	1	0	1	San Diego County	San Diego County; Riverside County	The predicted county 'San Diego County' is different from the gold county 'Crockett County', representing a direct contradiction of the factual information.	Answer A matches one of the semicolon-separated alternatives in Answer B.	gpt-5.1	1	0	1	San Diego County	San Diego County	"The predicted county ""San Diego County"" contradicts the gold county ""Crockett County""."	Both answers are identical.
musique	2hop__421324_97805	Which war did the operator of Finnish coastal defence ship Väinämöinen serve in?		partial_frontier_consensus	Two frontier models agree on 'World War II' (normalized) while one differs; could be ambiguity or a model-specific stable misconception.	gemini_2_5_flash,gpt_5_1	2	World War II	gemini-2.5-pro	0	1	1	Winter War; Continuation War; Lapland War	World War II	The prediction is semicolon-separated. One of the alternatives, 'Winter War', exactly matches the gold answer.	The wars listed in Answer A (Winter War,	gemini-2.5-flash	1	0	1	World War II	Winter War; Continuation War; World War II	The gold answer specifies 'Winter War', which is a distinct conflict. The predicted answer 'World War II' is a different, broader conflict, even though the Winter War occurred during the period of World War II. They are not equivalent for the purpose of identifying a specific war.	Answer A matches one of the semicolon-separated alternatives in Answer B.	gpt-5.1	1	0	1	World War II	World War II	"The predicted answer ""World War II"" is a broader conflict and not the same specific war as the gold answer ""Winter War"", even though the Winter War occurred during the period of World War II. The gold answer specifies a distinct conflict."	Both answers are identical.
musique	2hop__496961_554601	What's the place of birth of the former member of The Sunnyboys?		partial_frontier_consensus	Two frontier models agree on 'Sydney' (normalized) while one differs; could be ambiguity or a model-specific stable misconception.	gemini_2_5_pro,gemini_2_5_flash	2	Sydney	gemini-2.5-pro	1	0	1	Sydney, Australia	Sydney	The predicted place of birth 'Sydney, Australia' contradicts the gold place of birth 'Kingscliff'. These are distinct locations.	Answer A provides additional, non-contradictory information (Australia) to the core fact (Sydney) present in Answer B.	gemini-2.5-flash	1	0	1	Sydney	Sydney; Sydney; Sydney; Sydney	The predicted place of birth 'Sydney' contradicts the gold answer 'Kingscliff'.	Answer A matches all semicolon-separated alternatives in Answer B.	gpt-5.1	0	0	0	Sydney	Kingscliff, New South Wales, Australia	The predicted place of birth 'Sydney' contradicts the gold answer 'Kingscliff'.	'Sydney' and 'Kingscliff' are different places of birth; direct contradiction.
musique	2hop__50199_59409	Who was the person talking at the beginning of Thriller by Fall Out Boy talking about in Song Cry?		partial_frontier_consensus	Two frontier models agree on 'An ex-girlfriend' (normalized) while one differs; could be ambiguity or a model-specific stable misconception.	gemini_2_5_flash	2	An ex-girlfriend	gemini-2.5-pro	0	0	0	An ex-girlfriend	DeHaven Irby	The gold answer specifies 'three different relationships he had in the past', indicating multiple relationships. The predicted answer 'An ex-girlfriend' refers to a single, specific type of relationship, which does not convey the same essential fact of multiplicity as the gold answer.	'An ex-girlfriend' and 'DeHaven Irby' are distinct and contradictory facts.	gemini-2.5-flash	1	0	1	an ex-girlfriend	Carmen Bryan	The gold answer specifies 'three different relationships he had in the past', while the prediction only mentions 'an ex-girlfriend'. The prediction is incomplete as it misses the crucial detail about the number and diversity of relationships mentioned in the gold answer.	'Carmen Bryan' is a specific instance of 'an ex-girlfriend' in this context; no contradiction.	gpt-5.1	0	1	1	an unnamed ex‑girlfriend, a composite of several women from Jay‑Z’s past	a past girlfriend—a composite of several former relationships rather than one specific named woman	"The gold answer states ""three different relationships he had in the past"". The prediction states ""an unnamed ex-girlfriend, a composite of several women from Jay-Z’s past"". The phrase ""composite of several women"" is consistent with the idea of multiple past relationships, and ""several"" can encompass ""three"". The additional details about the ex-girlfriend being unnamed and a composite do not contradict the core fact that the song is about past relationships."	Both answers convey the same essential facts: an unnamed/past girlfriend who is a composite of several former relationships/women.
musique	2hop__530579_13529	When was the father of Diego Sinagra signed by Barcelona?		partial_frontier_consensus	Two frontier models agree on '1982-06-04' (normalized) while one differs; could be ambiguity or a model-specific stable misconception.	gpt_5_1	2	1982-06-04	gemini-2.5-pro	0	1	1	1982-06-04	1982-06-04	The gold answer specifies the month and year ('June 1982'). The predicted answer provides a specific date within that month and year ('1982-06-04'). While the prediction is more granular, it does not contradict the gold fact and falls within the specified period. The 'zero tolerance' rule for dates primarily prevents incorrect or approximate values, not increased precision that remains factually correct.	Both answers are identical calendar dates, which require exact matching.	gemini-2.5-flash	0	1	1	1982-06-04	1982-06-04	The gold answer specifies the month and year ('June 1982'). The predicted answer provides a specific date within that month and year ('1982-06-04'). While the prediction is more granular, it does not contradict the gold fact and falls within the specified period. The 'zero tolerance' rule for dates primarily prevents incorrect or approximate values, not increased precision that remains factually correct.	Both answers are identical calendar dates, which require exact matching.	gpt-5.1	1	0	1	1982	1982-06-04	The prediction omits the month (June) from the date, and dates/years require zero tolerance for exact matching.	Answer B provides a more specific date within the year given in Answer A, but does not contradict the shared year. Extra descriptive text is acceptable.
musique	2hop__54651_169233	What award did the singer of Never Had a Friend Like Me in Aladdin receive?		frontier_consensus_vs_gold	All three frontier models agree on 'Golden Globe Special Achievement Award' (normalized), contradicting the gold answer.	gemini_2_5_pro	3	Golden Globe Special Achievement Award	gemini-2.5-pro	1	0	1	Golden Globe Special Achievement Award	Golden Globe Special Achievement Award	The predicted award, 'Golden Globe Special Achievement Award', is different from the gold award, 'Academy Award for Best Supporting Actor'. These are distinct awards from different organizations, leading to a contradiction.	Both answers are identical.	gemini-2.5-flash	0	0	0	Golden Globe Special Achievement Award	Academy Award	The predicted award, 'Golden Globe Special Achievement Award', is different from the gold award, 'Academy Award for Best Supporting Actor'. These are distinct awards from different organizations, leading to a contradiction.	"The awards ""Golden Globe Special Achievement Award"" and ""Academy Award"" are distinct and not equivalent."	gpt-5.1	0	0	0	Golden Globe Special Achievement Award	Academy Award for Best Supporting Actor	The predicted award (Golden Globe Special Achievement Award) is different from the gold award (Academy Award for Best Supporting Actor).	The awards listed are distinct and not equivalent. Golden Globe Special Achievement Award is not the same as Academy Award for Best Supporting Actor.
musique	2hop__58168_38663	What was the percentage that the Dow Jones fell when the US had the highest unemployment rate?		partial_frontier_consensus	Two frontier models agree on '89%' (normalized) while one differs; could be ambiguity or a model-specific stable misconception.	gemini_2_5_flash,gpt_5_1	2	89%	gemini-2.5-pro	0	0	0	-1.91%	89%	The predicted numerical value (-1.91%) is significantly different from the gold value (54.7%). The absolute difference (56.61) is far greater than the allowed 5% tolerance of the gold value (2.735). Additionally, the negative sign in the prediction implies a different direction of change than 'fell'.	The numerical values -1.91% and 89% are significantly different and fall outside the 5% tolerance.	gemini-2.5-flash	1	0	1	89%	89	The predicted numerical value (89%) is significantly different from the gold value (54.7%). The absolute difference is 34.3, which is much greater than the allowed 5% tolerance for numerical expressions.	The question asks for a percentage, so '89' implicitly means '89 percent', making it equivalent to '89%'.	gpt-5.1	1	0	1	89%	89%	The predicted percentage (89%) is not within 5% of the gold percentage (54.7%). The difference is 34.3, which is much greater than 5% of 54.7 (2.735).	Both answers are identical; no normalization needed.
musique	2hop__622308_61845	Who has played for West Ham Ajax and the team from the city where Malcolm Graham died?		partial_frontier_consensus	Two frontier models agree on 'Sébastien Haller' (normalized) while one differs; could be ambiguity or a model-specific stable misconception.	gpt_5_1	2	Sébastien Haller	gemini-2.5-pro	0	0	0	Sébastien Haller	Mido	The predicted player, Sébastien Haller, is different from the gold answer, Mido. They are distinct individuals and not aliases or abbreviations of each other.	Sébastien Haller did not play for Barnsley, while Mido did play for West Ham, Ajax, and Barnsley. The answers name different players and only Mido fits the criteria.	gemini-2.5-flash	0	0	0	John Heitinga	Craig Forrest; Jesper Grønkjær; Steven Pienaar	The predicted answer 'John Heitinga' is a different individual from the gold answer 'Mido'. They do not convey the same essential fact.	John Heitinga played for West Ham, Ajax, and	gpt-5.1	1	0	1	Sébastien Haller	Sébastien Haller	"The predicted name ""Sébastien Haller"" is different from the gold name ""Mido"", representing a contradiction."	Both answers are identical.
musique	2hop__67660_158861	What actor had the role of the narrator of How I Met Your Mother?		frontier_consensus_vs_gold	All three frontier models agree on 'Bob Saget' (normalized), contradicting the gold answer.	gemini_2_5_pro,gemini_2_5_flash,gpt_5_1	3	Bob Saget	gemini-2.5-pro	1	0	1	Bob Saget	Bob Saget	The predicted answer 'Bob Saget' contradicts the gold answer 'Josh Radnor'. While Bob Saget voiced the future Ted Mosby (the narrator), Josh Radnor played the character of Ted Mosby in the present day scenes, who was the narrator of the story being told. The question asks for the actor who had the role of the narrator, which is Josh Radnor, as he was the one telling the story on screen.	Both answers are identical.	gemini-2.5-flash	1	0	1	Bob Saget	Bob Saget	The predicted answer 'Bob Saget' contradicts the gold answer 'Josh Radnor'. While Bob Saget voiced the future Ted Mosby (the narrator), Josh Radnor played the character of Ted Mosby in the present day scenes, who was the narrator of the story being told. The question asks for the actor who had the role of the narrator, which is Josh Radnor, as he was the one telling the story on screen.	Both answers are identical.	gpt-5.1	1	0	1	Bob Saget	Bob Saget	"The predicted answer ""Bob Saget"" contradicts the gold answer ""Josh Radnor"" as they are different individuals."	Both answers are identical.
musique	2hop__677929_696450	Who founded the publisher of The Final Testament of the Holy Bible?		partial_frontier_consensus	Two frontier models agree on 'Larry Gagosian' (normalized) while one differs; could be ambiguity or a model-specific stable misconception.	gemini_2_5_flash	2	Larry Gagosian	gemini-2.5-pro	0	1	1	Larry Gagosian	Larry Gagosian	The predicted answer is identical to the gold answer.	Both answers are identical.	gemini-2.5-flash	1	0	1	Barney Rosset	Barney Rosset	The predicted answer 'Barney Rosset' contradicts the gold answer 'Larry Gagosian'. These are distinct individuals, and no normalization or tolerance rules apply.	Both answers are identical.	gpt-5.1	0	1	1	Larry Gagosian	Larry Gagosian	The prediction is identical to the gold answer.	Both answers are identical.
musique	2hop__70338_160040	Who is the guy defending this stuff from the book from which by the skin of your teeth originated?		frontier_consensus_vs_gold	All three frontier models agree on 'Job' (normalized), contradicting the gold answer.	gemini_2_5_pro,gemini_2_5_flash,gpt_5_1	3	Job	gemini-2.5-pro	1	0	1	Job	Job	The predicted answer 'Job' is a different name from the gold answer 'Josh McDowell' and therefore contradicts the gold fact.	Both answers are identical.	gemini-2.5-flash	1	0	1	Job	Job	The predicted answer 'Job' is a different name from the gold answer 'Josh McDowell' and therefore contradicts the gold fact.	Both answers are identical.	gpt-5.1	1	0	1	Job	Job	"The predicted answer ""Job"" is a different name from the gold answer ""Josh McDowell"", representing a contradiction."	Both answers are identical.
musique	2hop__703493_162341	What recognition did the Jack Goes Boating director receive?		partial_frontier_consensus	Two frontier models agree on 'Academy Award for Best Actor' (normalized) while one differs; could be ambiguity or a model-specific stable misconception.	gemini_2_5_pro,gemini_2_5_flash,gpt_5_1	2	Academy Award for Best Actor	gemini-2.5-pro	1	0	1	Academy Award for Best Actor for Capote	Academy Award for Best Actor	The gold answer states the director was 'nominated for an Academy Award for Best Supporting Actor', while the prediction states they received an 'Academy Award for Best Actor'. These are distinct achievements (nomination vs. win, and different award categories), making the prediction contradictory to the gold fact.	"Answer A provides additional, non-contradictory detail (""for Capote"") to the shared fact ""Academy Award for Best Actor""."	gemini-2.5-flash	1	0	1	Academy Award for Best Actor	Academy Award for Best Actor	The prediction states 'Academy Award for Best Actor', which contradicts the gold answer's 'nominated for an Academy Award for Best Supporting Actor'. The category ('Best Actor' vs 'Best Supporting Actor') and the achievement ('Award for' implying a win vs 'nominated for') are different.	Both answers are identical.	gpt-5.1	1	0	1	Academy Award for Best Actor	Academy Award for Best Actor	"The prediction states ""Best Actor"" which contradicts the gold's ""Best Supporting Actor"". Also, the gold specifies ""nominated for"", while the prediction implies receiving the award."	Both answers are identical.
musique	2hop__709357_136043	The Move Ya Body song's band is named after who?		partial_frontier_consensus	Two frontier models agree on 'Nicole Albino; Natalie Albino' (normalized) while one differs; could be ambiguity or a model-specific stable misconception.	gpt_5_1	2	Nicole Albino; Natalie Albino	gemini-2.5-pro	0	1	1	Nicole Albino; Natalie Albino	A portmanteau of the members' names (Nicole and Natalie) and the word 'sky'	The prediction is semicolon-separated. One of the alternatives, 'Natalie Albino', exactly matches the gold answer. Therefore, the prediction is correct.	Both answers identify Nicole and Natalie as the individuals the band is named after. Answer B provides additional context (portmanteau, 'sky') but does not contradict the names provided in A.	gemini-2.5-flash	0	1	0	Nicole Albino; Natalie Albino	The first two letters of the performers' names	The prediction is semicolon-separated. One of the alternatives, 'Natalie Albino', exactly matches the gold answer. Therefore, the prediction is correct.	Answer A provides the names of the individuals the band is named after, while Answer B describes the method by which the band name is derived from the performers' names. They convey different facts.	gpt-5.1	1	0	1	its members Nicole and Natalie Albino	The first two letters of Nicole and Natalie combined with their shared middle name, Sky	The gold answer states the band is named after Natalie Albino. The prediction adds Nicole Albino, implying the band is named after both, which contradicts the gold's specificity that it is named after Natalie Albino.	Answer B provides more detail on how the band is named after Nicole and Natalie, but this extra information does not contradict or change the essential fact stated in Answer A.
musique	2hop__726717_610238	What is the network which National Cycle Route 57 is part of an example of?		partial_frontier_consensus	Two frontier models agree on 'National Cycle Network' (normalized) while one differs; could be ambiguity or a model-specific stable misconception.	gpt_5_1	2	National Cycle Network	gemini-2.5-pro	0	1	0	National Cycle Network	Cycle route network	The prediction 'National Cycle Network' is a common and acceptable phrasing for 'national cycling route network'. The omission of 'route' and the slight grammatical difference ('cycling' vs 'cycle') do not change the essential meaning, and there is no contradiction.	'National Cycle Network' is a specific proper noun, while 'Cycle route network' is a generic description; they are not equivalent.	gemini-2.5-flash	0	1	0	National Cycle Network	Long-distance cycling route	The prediction 'National Cycle Network' is a common and acceptable phrasing for 'national cycling route network'. The omission of 'route' and the slight grammatical difference ('cycling' vs 'cycle') do not change the essential meaning, and there is no contradiction.	Answer A provides the specific name of the network, while Answer B describes	gpt-5.1	1	0	1	cycle route network	cycle route network	"The prediction omits the essential descriptor ""national"" which is present in the gold answer and directly referenced in the question (""National Cycle Route 57""). While a national cycling route network is a type of cycle route network, the prediction is less specific and therefore does not convey the same essential fact."	Both answers are identical.
musique	2hop__73615_42173	When was the company that abolished the dual system of government in Bengal established?		frontier_consensus_vs_gold	All three frontier models agree on '1600-12-31' (normalized), contradicting the gold answer.	gemini_2_5_pro	3	1600-12-31	gemini-2.5-pro	1	0	1	1600-12-31	1600	The gold answer is a year (1599), and the predicted answer (1600) is also a year. According to the critical tolerance rules, there is zero tolerance for dates or years; they must match exactly. 1600 does not match 1599.	Answer A provides a specific date within the year given in Answer B; the extra specificity does not contradict the shared	gemini-2.5-flash	0	0	0	1600-12-31	1600	The gold answer is a year (1599), and the predicted answer (1600) is also a year. According to the critical tolerance rules, there is zero tolerance for dates or years; they must match exactly. 1600 does not match 1599.	Calendar dates/years require exact match; '1600	gpt-5.1	0	0	0	1600-12-31	1600	The gold answer is a year (1599), and the prediction provides a different year (1600). Years have zero tolerance and must match exactly.	Calendar dates/years require exact match; '1600-12-31' is not exactly '1600'.
musique	2hop__747758_58067	Who was honored with the award Dhondo Keshav Karve received prior to becoming president of India?		partial_frontier_consensus	Two frontier models agree on 'Sarvepalli Radhakrishnan' (normalized) while one differs; could be ambiguity or a model-specific stable misconception.	gpt_5_1	2	Sarvepalli Radhakrishnan	gemini-2.5-pro	0	0	0	Sarvepalli Radhakrishnan	A. P. J. Abdul Kalam	The predicted answer 'Sarvepalli Radhakrishnan' names a different individual than the gold answer 'A.P.J. Abdul Kalam'. The prediction does not match the specific fact provided in the gold answer.	Both Sarvepalli Radhakrishnan and A. P. J	gemini-2.5-flash	0	0	0	Dhondo Keshav Karve was never President of India.	Sarvepalli Radhakrishnan	The gold answer identifies a specific person (A.P.J. Abdul Kalam) as the answer to the 'who' question. The prediction provides a factual statement about Dhondo Keshav Karve's political status, which, while correct, does not answer the question with the same essential fact as the gold answer.	Answer A states that Dhondo Keshav Kar	gpt-5.1	1	0	1	Sarvepalli Radhakrishnan	Sarvepalli Radhakrishnan	"The predicted answer ""Sarvepalli Radhakrishnan"" is a different individual from the gold answer ""A.P.J. Abdul Kalam"", thus contradicting the gold fact."	Both answers are identical.
musique	2hop__776377_857193	What is the mouth of watercourse for the body of water where Bartram's Covered Bridge is located?		partial_frontier_consensus	Two frontier models agree on 'Delaware River' (normalized) while one differs; could be ambiguity or a model-specific stable misconception.	gemini_2_5_flash	2	Delaware River	gemini-2.5-pro	0	1	1	Delaware River	Delaware River	The predicted answer is identical to the gold answer.	Both answers are identical.	gemini-2.5-flash	1	0	1	Christina River	Christina River	The predicted answer 'Christina River' contradicts the gold answer 'Delaware River'. These are two distinct rivers.	Both answers are identical.	gpt-5.1	0	1	1	Delaware River	Delaware River	The prediction is identical to the gold answer.	Both answers are identical.
musique	2hop__814671_82341	In what region of Florida is WMOP located?		partial_frontier_consensus	Two frontier models agree on 'Central Florida' (normalized) while one differs; could be ambiguity or a model-specific stable misconception.	gemini_2_5_flash	2	Central Florida	gemini-2.5-pro	0	1	1	North Central Florida	Marion County	The prediction 'North Central Florida' is a more specific region that falls within the broader 'Northern Florida' stated in the gold answer. It does not contradict the gold fact.	Marion County is located within North Central Florida; both answers refer to the same general region without contradiction.	gemini-2.5-flash	1	0	1	Central Florida	Central Florida	The predicted region 'Central Florida' directly contradicts the gold region 'Northern Florida'.	Both answers are identical; no normalization needed.	gpt-5.1	0	0	0	central Florida	Marion County	"The predicted region ""central Florida"" contradicts the gold region ""Northern Florida""."	'Marion County' is a specific county within the broader 'central Florida' region; they are not equivalent descriptions of the same fact.
musique	2hop__837900_71701	What date did the Japanese get to the city where New Plaza Stadium is located, and the rest of the Guangdong province?		partial_frontier_consensus	Two frontier models agree on '1938-10-21' (normalized) while one differs; could be ambiguity or a model-specific stable misconception.	gpt_5_1	2	1938-10-21	gemini-2.5-pro	0	0	0	1938-10-21	1938-10-12	The gold answer specifies 'November 5', while the prediction states 'October 21'. Dates have zero tolerance and must match exactly, so the prediction is incorrect.	Calendar dates require exact match; 1938-10-21 ≠ 1938-10-12.	gemini-2.5-flash	0	0	0	1938-10-12	1938-10-21	The gold answer specifies 'November 5', while the prediction states '1938-10-12' (October 12). Dates have zero tolerance and must match exactly. The month and day do not match.	Calendar dates require exact match; 1938-10-12 ≠ 1938-10-21.	gpt-5.1	1	0	1	1938-10-21	1938-10-21	The predicted date (October 21) does not match the gold date (November 5). Dates have zero tolerance.	Both answers are identical and represent the same calendar date.
musique	2hop__85958_87295	What character does the person who played Eliza Doolittle in My Fair Lady play in The Princess Diaries?		partial_frontier_consensus	Two frontier models agree on 'Queen Clarisse Renaldi' (normalized) while one differs; could be ambiguity or a model-specific stable misconception.	gemini_2_5_flash	2	Queen Clarisse Renaldi	gemini-2.5-pro	0	1	1	Queen Clarisse Renaldi	Queen Clarisse Renaldi	The prediction 'Queen Clarisse Renaldi' conveys the essential fact of the character's identity. While the gold answer includes the more specific descriptor 'dowager', the prediction does not contradict this fact, as a queen dowager is still a queen. The prediction is a less specific but accurate identification of the character.	Both answers are identical.	gemini-2.5-flash	1	0	1	Audrey Hepburn, who played Eliza Doolittle in My Fair Lady, did not appear in The Princess Diaries.	No one	The gold answer implies that the person who played Eliza Doolittle in My Fair Lady (Audrey Hepburn) played Queen dowager Clarisse Renaldi in The Princess Diaries. The predicted answer explicitly states that Audrey Hepburn did not appear in The Princess Diaries, which directly contradicts the gold answer's implication.	Both answers convey the same essential fact that the actress did not play any character in The Princess Diaries.	gpt-5.1	0	1	1	Queen Clarisse Renaldi	Queen Clarisse Renaldi	"The prediction identifies the character by her primary title and name, ""Queen Clarisse Renaldi,"" which conveys the essential fact. The omission of ""dowager"" is a less specific detail but does not contradict the gold answer."	Both answers are identical.
